State		Name		Frequency 		CumlFreq		Rank		City
US-TX		AVITIA		0.001		75.277		14997		Houston
US-TX		ARTZ		0.001		75.277		14998		Austin
US-TX		ARCHEY		0.001		75.278		14999		Austin
US-TX		APEL		0.001		75.279		15000		Austin
US-TX		AMICO		0.001		75.279		15001		Austin
US-TX		ALAM		0.001		75.28		15002		Houston
US-TX		ADEN		0.001		75.281		15003		Dallas
US-TX		ZEBROWSKI		0.001		75.281		15004		Dallas
US-TX		YOKOTA		0.001		75.282		15005		Dallas
US-TX		WORMLEY		0.001		75.283		15006		Austin
US-TX		WOOTTON		0.001		75.283		15007		Austin
US-TX		WOODIE		0.001		75.284		15008		Houston
US-TX		WOMAC		0.001		75.285		15009		Houston
US-TX		WILTZ		0.001		75.285		15010		Dallas
US-TX		WIGINGTON		0.001		75.286		15011		Houston
US-TX		WHITEHORN		0.001		75.287		15012		Houston
US-TX		WHISMAN		0.001		75.287		15013		Austin
US-TX		WEISGERBER		0.001		75.288		15014		Dallas
US-TX		WEIGLE		0.001		75.289		15015		Houston
US-TX		WEEDMAN		0.001		75.289		15016		Houston
US-TX		WATKIN		0.001		75.29		15017		Dallas
US-TX		WASILEWSKI		0.001		75.291		15018		Austin
US-TX		WADLINGTON		0.001		75.291		15019		Houston
US-TX		WADKINS		0.001		75.292		15020		Austin
US-TX		VIVERETTE		0.001		75.293		15021		Dallas
US-TX		VIDAURRI		0.001		75.293		15022		Austin
US-TX		VIDALES		0.001		75.294		15023		Dallas
US-TX		VEZINA		0.001		75.294		15024		Houston
US-TX		VANLEER		0.001		75.295		15025		Houston
US-TX		VANHOY		0.001		75.296		15026		Austin
US-TX		VANGUILDER		0.001		75.296		15027		Austin
US-TX		VANBRUNT		0.001		75.297		15028		Austin
US-TX		UY		0.001		75.298		15029		Houston
US-TX		UPDEGRAFF		0.001		75.298		15030		Austin
US-TX		TYLOR		0.001		75.299		15031		Austin
US-TX		TRINKLE		0.001		75.3		15032		Dallas
US-TX		TOUCHETTE		0.001		75.3		15033		Austin
US-TX		TILSON		0.001		75.301		15034		Austin
US-TX		TILMAN		0.001		75.302		15035		Austin
US-TX		TENGAN		0.001		75.302		15036		Houston
US-TX		TARKINGTON		0.001		75.303		15037		Dallas
US-TX		SURRETT		0.001		75.304		15038		Austin
US-TX		SUPER		0.001		75.304		15039		Austin
US-TX		SUMMY		0.001		75.305		15040		Austin
US-TX		STREETMAN		0.001		75.306		15041		Dallas
US-TX		STRAUGHTER		0.001		75.306		15042		Dallas
US-TX		STEERE		0.001		75.307		15043		Dallas
US-TX		STALLING		0.001		75.308		15044		Austin
US-TX		SPRUELL		0.001		75.308		15045		Austin
US-TX		SPADARO		0.001		75.309		15046		Dallas
US-TX		SOLLEY		0.001		75.309		15047		Houston
US-TX		SMATHERS		0.001		75.31		15048		Dallas
US-TX		SILVERA		0.001		75.311		15049		Dallas
US-TX		SIEMS		0.001		75.311		15050		Austin
US-TX		SHREFFLER		0.001		75.312		15051		Houston
US-TX		SHOLAR		0.001		75.313		15052		Austin
US-TX		SELDEN		0.001		75.313		15053		Austin
US-TX		SCHAPER		0.001		75.314		15054		Austin
US-TX		SAMAYOA		0.001		75.315		15055		Dallas
US-TX		RUGGERI		0.001		75.315		15056		Austin
US-TX		ROWEN		0.001		75.316		15057		Dallas
US-TX		ROSSO		0.001		75.317		15058		Dallas
US-TX		ROSENBALM		0.001		75.317		15059		Austin
US-TX		ROOSEVELT		0.001		75.318		15060		Austin
US-TX		ROOSE		0.001		75.319		15061		Dallas
US-TX		RONQUILLO		0.001		75.319		15062		Dallas
US-TX		ROGOWSKI		0.001		75.32		15063		Austin
US-TX		REXFORD		0.001		75.321		15064		Dallas
US-TX		REPASS		0.001		75.321		15065		Dallas
US-TX		RENZI		0.001		75.322		15066		Houston
US-TX		RENICK		0.001		75.323		15067		Houston
US-TX		RENDA		0.001		75.323		15068		Dallas
US-TX		REHBERG		0.001		75.324		15069		Dallas
US-TX		REAPER		0.001		75.324		15070		Dallas
US-TX		RANCK		0.001		75.325		15071		Houston
US-TX		RAFFA		0.001		75.326		15072		Houston
US-TX		RACKERS		0.001		75.326		15073		Austin
US-TX		RAAP		0.001		75.327		15074		Houston
US-TX		PUGSLEY		0.001		75.328		15075		Austin
US-TX		PUGLISI		0.001		75.328		15076		Houston
US-TX		PRINZ		0.001		75.329		15077		Dallas
US-TX		PRIMUS		0.001		75.33		15078		Austin
US-TX		POUNDERS		0.001		75.33		15079		Houston
US-TX		PON		0.001		75.331		15080		Dallas
US-TX		POMPA		0.001		75.332		15081		Dallas
US-TX		PLASENCIA		0.001		75.332		15082		Dallas
US-TX		PIPKINS		0.001		75.333		15083		Dallas
US-TX		PILLAR		0.001		75.334		15084		Dallas
US-TX		PETROSKY		0.001		75.334		15085		Houston
US-TX		PELLEY		0.001		75.335		15086		Dallas
US-TX		PAULS		0.001		75.336		15087		Austin
US-TX		PAULI		0.001		75.336		15088		Austin
US-TX		PARKISON		0.001		75.337		15089		Austin
US-TX		PARISIEN		0.001		75.338		15090		Houston
US-TX		PANGLE		0.001		75.338		15091		Dallas
US-TX		PANCOAST		0.001		75.339		15092		Dallas
US-TX		PALAZZOLO		0.001		75.339		15093		Houston
US-TX		OWENBY		0.001		75.34		15094		Dallas
US-TX		OVERBAY		0.001		75.341		15095		Dallas
US-TX		ORRIS		0.001		75.341		15096		Houston
US-TX		ORLOWSKI		0.001		75.342		15097		Houston
US-TX		NIPP		0.001		75.343		15098		Austin
US-TX		NEWBERN		0.001		75.343		15099		Austin
US-TX		NEDD		0.001		75.344		15100		Houston
US-TX		NEALON		0.001		75.345		15101		Austin
US-TX		NAJAR		0.001		75.345		15102		Dallas
US-TX		MYSLIWIEC		0.001		75.346		15103		Dallas
US-TX		MYRON		0.001		75.347		15104		Austin
US-TX		MYRES		0.001		75.347		15105		Dallas
US-TX		MUSSON		0.001		75.348		15106		Houston
US-TX		MURRIETA		0.001		75.349		15107		Houston
US-TX		MUNSELL		0.001		75.349		15108		Dallas
US-TX		MUMMA		0.001		75.35		15109		Houston
US-TX		MULDOWNEY		0.001		75.351		15110		Houston
US-TX		MOYLE		0.001		75.351		15111		Austin
US-TX		MOWEN		0.001		75.352		15112		Houston
US-TX		MOSE		0.001		75.353		15113		Austin
US-TX		MOREJON		0.001		75.353		15114		Dallas
US-TX		MOODIE		0.001		75.354		15115		Houston
US-TX		MONIER		0.001		75.354		15116		Dallas
US-TX		MIKKELSEN		0.001		75.355		15117		Dallas
US-TX		MIERS		0.001		75.356		15118		Dallas
US-TX		METZINGER		0.001		75.356		15119		Houston
US-TX		MELIN		0.001		75.357		15120		Dallas
US-TX		MCQUAY		0.001		75.358		15121		Austin
US-TX		MCPEEK		0.001		75.358		15122		Houston
US-TX		MCNEELEY		0.001		75.359		15123		Houston
US-TX		MCGLOTHIN		0.001		75.36		15124		Austin
US-TX		MCGHIE		0.001		75.36		15125		Houston
US-TX		MCDONELL		0.001		75.361		15126		Dallas
US-TX		MCCUMBER		0.001		75.362		15127		Austin
US-TX		MCCRANIE		0.001		75.362		15128		Dallas
US-TX		MCBEAN		0.001		75.363		15129		Austin
US-TX		MAYHUGH		0.001		75.364		15130		Dallas
US-TX		MARTS		0.001		75.364		15131		Houston
US-TX		MARENCO		0.001		75.365		15132		Austin
US-TX		MANGES		0.001		75.366		15133		Austin
US-TX		LYNAM		0.001		75.366		15134		Dallas
US-TX		LUPIEN		0.001		75.367		15135		Austin
US-TX		LUFF		0.001		75.368		15136		Austin
US-TX		LUEBBERT		0.001		75.368		15137		Dallas
US-TX		LOH		0.001		75.369		15138		Austin
US-TX		LOFLIN		0.001		75.369		15139		Austin
US-TX		LOCOCO		0.001		75.37		15140		Dallas
US-TX		LOCH		0.001		75.371		15141		Dallas
US-TX		LIS		0.001		75.371		15142		Houston
US-TX		LINKE		0.001		75.372		15143		Dallas
US-TX		LIGHTLE		0.001		75.373		15144		Houston
US-TX		LEWELLYN		0.001		75.373		15145		Dallas
US-TX		LEISHMAN		0.001		75.374		15146		Dallas
US-TX		LEBOW		0.001		75.375		15147		Austin
US-TX		LEBOUEF		0.001		75.375		15148		Houston
US-TX		LEANOS		0.001		75.376		15149		Dallas
US-TX		LANZ		0.001		75.377		15150		Austin
US-TX		LANDY		0.001		75.377		15151		Austin
US-TX		LANDAVERDE		0.001		75.378		15152		Dallas
US-TX		LACEFIELD		0.001		75.379		15153		Dallas
US-TX		KYLER		0.001		75.379		15154		Houston
US-TX		KUEBLER		0.001		75.38		15155		Austin
US-TX		KROPF		0.001		75.381		15156		Dallas
US-TX		KROEKER		0.001		75.381		15157		Houston
US-TX		KLUESNER		0.001		75.382		15158		Austin
US-TX		KLASS		0.001		75.382		15159		Houston
US-TX		KIMBERLING		0.001		75.383		15160		Austin
US-TX		KILKENNY		0.001		75.384		15161		Austin
US-TX		KIKER		0.001		75.384		15162		Austin
US-TX		KETTER		0.001		75.385		15163		Houston
US-TX		KELEMEN		0.001		75.386		15164		Austin
US-TX		KEASLER		0.001		75.386		15165		Houston
US-TX		KAWAMURA		0.001		75.387		15166		Austin
US-TX		KARST		0.001		75.388		15167		Dallas
US-TX		KARDOS		0.001		75.388		15168		Houston
US-TX		JEREMIAH		0.001		75.389		15169		Austin
US-TX		JARED		0.001		75.39		15170		Houston
US-TX		IGO		0.001		75.39		15171		Houston
US-TX		HUSEMAN		0.001		75.391		15172		Dallas
US-TX		HUSEBY		0.001		75.392		15173		Dallas
US-TX		HURLBERT		0.001		75.392		15174		Dallas
US-TX		HUARD		0.001		75.393		15175		Houston
US-TX		HOTTINGER		0.001		75.394		15176		Dallas
US-TX		HORNBERGER		0.001		75.394		15177		Dallas
US-TX		HOPPS		0.001		75.395		15178		Dallas
US-TX		HOLDSWORTH		0.001		75.396		15179		Dallas
US-TX		HENSEN		0.001		75.396		15180		Austin
US-TX		HEILIG		0.001		75.397		15181		Dallas
US-TX		HEETER		0.001		75.397		15182		Austin
US-TX		HARPOLE		0.001		75.398		15183		Houston
US-TX		HAAK		0.001		75.399		15184		Houston
US-TX		GUTOWSKI		0.001		75.399		15185		Houston
US-TX		GUNNELS		0.001		75.4		15186		Houston
US-TX		GRIMMER		0.001		75.401		15187		Dallas
US-TX		GRIEVE		0.001		75.401		15188		Houston
US-TX		GRAVATT		0.001		75.402		15189		Austin
US-TX		GRANDERSON		0.001		75.403		15190		Austin
US-TX		GOTCHER		0.001		75.403		15191		Dallas
US-TX		GLEAVES		0.001		75.404		15192		Dallas
US-TX		GENAO		0.001		75.405		15193		Houston
US-TX		GARFINKEL		0.001		75.405		15194		Houston
US-TX		FRERICHS		0.001		75.406		15195		Dallas
US-TX		FOUSHEE		0.001		75.407		15196		Dallas
US-TX		FLANERY		0.001		75.407		15197		Dallas
US-TX		FINNIE		0.001		75.408		15198		Austin
US-TX		FELDT		0.001		75.409		15199		Houston
US-TX		FAGIN		0.001		75.409		15200		Austin
US-TX		EWALT		0.001		75.41		15201		Houston
US-TX		ELLEFSON		0.001		75.411		15202		Houston
US-TX		EILER		0.001		75.411		15203		Houston
US-TX		ECKHART		0.001		75.412		15204		Houston
US-TX		EASTEP		0.001		75.412		15205		Houston
US-TX		DWIGHT		0.001		75.413		15206		Austin
US-TX		DIGIROLAMO		0.001		75.414		15207		Austin
US-TX		DIDOMENICO		0.001		75.414		15208		Houston
US-TX		DEVERA		0.001		75.415		15209		Houston
US-TX		DELAVEGA		0.001		75.416		15210		Dallas
US-TX		DEFILIPPO		0.001		75.416		15211		Houston
US-TX		DEBUSK		0.001		75.417		15212		Dallas
US-TX		DAUB		0.001		75.418		15213		Austin
US-TX		DAMIANI		0.001		75.418		15214		Austin
US-TX		CUPPLES		0.001		75.419		15215		Austin
US-TX		CUDDY		0.001		75.42		15216		Dallas
US-TX		CROFOOT		0.001		75.42		15217		Austin
US-TX		COURTER		0.001		75.421		15218		Houston
US-TX		COTO		0.001		75.422		15219		Austin
US-TX		COSTIGAN		0.001		75.422		15220		Austin
US-TX		CORNING		0.001		75.423		15221		Dallas
US-TX		CORMAN		0.001		75.424		15222		Houston
US-TX		CORLETT		0.001		75.424		15223		Houston
US-TX		COOPERMAN		0.001		75.425		15224		Austin
US-TX		COLLISON		0.001		75.426		15225		Austin
US-TX		COGHLAN		0.001		75.426		15226		Houston
US-TX		COBBINS		0.001		75.427		15227		Dallas
US-TX		COADY		0.001		75.427		15228		Austin
US-TX		COACHMAN		0.001		75.428		15229		Austin
US-TX		CLOTHIER		0.001		75.429		15230		Dallas
US-TX		CLIENT		0.001		75.429		15231		Austin
US-TX		CLEAR		0.001		75.43		15232		Houston
US-TX		CIPOLLA		0.001		75.431		15233		Austin
US-TX		CHMIELEWSKI		0.001		75.431		15234		Dallas
US-TX		CHIODO		0.001		75.432		15235		Austin
US-TX		CHATTERTON		0.001		75.433		15236		Houston
US-TX		CHAPPELLE		0.001		75.433		15237		Austin
US-TX		CHAIREZ		0.001		75.434		15238		Austin
US-TX		CERON		0.001		75.435		15239		Dallas
US-TX		CASPERSON		0.001		75.435		15240		Houston
US-TX		CASLER		0.001		75.436		15241		Dallas
US-TX		CASADOS		0.001		75.437		15242		Houston
US-TX		CARROW		0.001		75.437		15243		Austin
US-TX		CAROLINA		0.001		75.438		15244		Austin
US-TX		CARLINO		0.001		75.439		15245		Dallas
US-TX		CARICO		0.001		75.439		15246		Houston
US-TX		CARDILLO		0.001		75.44		15247		Dallas
US-TX		CAOUETTE		0.001		75.441		15248		Dallas
US-TX		CANTO		0.001		75.441		15249		Houston
US-TX		CANAVAN		0.001		75.442		15250		Austin
US-TX		CAMBRA		0.001		75.442		15251		Austin
US-TX		BYARD		0.001		75.443		15252		Dallas
US-TX		BUTERBAUGH		0.001		75.444		15253		Dallas
US-TX		BUSE		0.001		75.444		15254		Dallas
US-TX		BUCY		0.001		75.445		15255		Houston
US-TX		BUCKWALTER		0.001		75.446		15256		Austin
US-TX		BUBB		0.001		75.446		15257		Houston
US-TX		BRYD		0.001		75.447		15258		Dallas
US-TX		BRISSETTE		0.001		75.448		15259		Houston
US-TX		BRAULT		0.001		75.448		15260		Austin
US-TX		BRADWELL		0.001		75.449		15261		Dallas
US-TX		BOSHEARS		0.001		75.45		15262		Houston
US-TX		BORCHERT		0.001		75.45		15263		Houston
US-TX		BLANSETT		0.001		75.451		15264		Dallas
US-TX		BLANCH		0.001		75.452		15265		Houston
US-TX		BLADE		0.001		75.452		15266		Dallas
US-TX		BIONDO		0.001		75.453		15267		Houston
US-TX		BILBO		0.001		75.454		15268		Dallas
US-TX		BIEHL		0.001		75.454		15269		Austin
US-TX		BESSEY		0.001		75.455		15270		Dallas
US-TX		BERTA		0.001		75.455		15271		Austin
US-TX		BELLES		0.001		75.456		15272		Austin
US-TX		BELLA		0.001		75.457		15273		Houston
US-TX		BEEKS		0.001		75.457		15274		Austin
US-TX		BEEKMAN		0.001		75.458		15275		Austin
US-TX		BEAUFORT		0.001		75.459		15276		Houston
US-TX		BAYLISS		0.001		75.459		15277		Houston
US-TX		BARDSLEY		0.001		75.46		15278		Austin
US-TX		AVILLA		0.001		75.461		15279		Dallas
US-TX		ASTUDILLO		0.001		75.461		15280		Dallas
US-TX		ARDITO		0.001		75.462		15281		Dallas
US-TX		ANWAR		0.001		75.463		15282		Houston
US-TX		ANTUNEZ		0.001		75.463		15283		Austin
US-TX		AMEN		0.001		75.464		15284		Dallas
US-TX		ADERHOLT		0.001		75.465		15285		Austin
US-TX		ABATE		0.001		75.465		15286		Dallas
US-TX		YOWELL		0.001		75.466		15287		Austin
US-TX		YIN		0.001		75.467		15288		Austin
US-TX		YEARBY		0.001		75.467		15289		Austin
US-TX		YE		0.001		75.468		15290		Dallas
US-TX		WURST		0.001		75.468		15291		Houston
US-TX		WOOLVERTON		0.001		75.469		15292		Austin
US-TX		WOOLBRIGHT		0.001		75.47		15293		Dallas
US-TX		WILDERMUTH		0.001		75.47		15294		Houston
US-TX		WHITTENBURG		0.001		75.471		15295		Austin
US-TX		WHITELY		0.001		75.472		15296		Houston
US-TX		WETTER		0.001		75.472		15297		Dallas
US-TX		WETHERBEE		0.001		75.473		15298		Dallas
US-TX		WENZ		0.001		75.474		15299		Austin
US-TX		WELLIVER		0.001		75.474		15300		Dallas
US-TX		WELLING		0.001		75.475		15301		Dallas
US-TX		WELCOME		0.001		75.475		15302		Austin
US-TX		WASON		0.001		75.476		15303		Dallas
US-TX		WARRIOR		0.001		75.477		15304		Houston
US-TX		WARLICK		0.001		75.477		15305		Houston
US-TX		VOORHIES		0.001		75.478		15306		Houston
US-TX		VIVIER		0.001		75.479		15307		Houston
US-TX		VILLINES		0.001		75.479		15308		Austin
US-TX		VIDA		0.001		75.48		15309		Austin
US-TX		VERDE		0.001		75.481		15310		Austin
US-TX		VEIGA		0.001		75.481		15311		Houston
US-TX		VARGHESE		0.001		75.482		15312		Houston
US-TX		VANWYK		0.001		75.482		15313		Houston
US-TX		VANWINGERDEN		0.001		75.483		15314		Houston
US-TX		VANHORNE		0.001		75.484		15315		Austin
US-TX		UMSTEAD		0.001		75.484		15316		Houston
US-TX		TWIGGS		0.001		75.485		15317		Houston
US-TX		TUSING		0.001		75.486		15318		Houston
US-TX		TREGO		0.001		75.486		15319		Austin
US-TX		TOMPSON		0.001		75.487		15320		Houston
US-TX		TINKLE		0.001		75.488		15321		Houston
US-TX		THOMAN		0.001		75.488		15322		Austin
US-TX		THOLE		0.001		75.489		15323		Austin
US-TX		TATMAN		0.001		75.489		15324		Houston
US-TX		TARTT		0.001		75.49		15325		Houston
US-TX		SUDA		0.001		75.491		15326		Houston
US-TX		STUDLEY		0.001		75.491		15327		Dallas
US-TX		STROCK		0.001		75.492		15328		Houston
US-TX		STRAWBRIDGE		0.001		75.493		15329		Dallas
US-TX		STOKELY		0.001		75.493		15330		Dallas
US-TX		STEC		0.001		75.494		15331		Dallas
US-TX		STANG		0.001		75.495		15332		Houston
US-TX		STALTER		0.001		75.495		15333		Dallas
US-TX		SPEIDEL		0.001		75.496		15334		Houston
US-TX		SPAFFORD		0.001		75.496		15335		Austin
US-TX		SPADE		0.001		75.497		15336		Houston
US-TX		SONTAG		0.001		75.498		15337		Austin
US-TX		SOKOLOWSKI		0.001		75.498		15338		Dallas
US-TX		SKILLMAN		0.001		75.499		15339		Houston
US-TX		SKELLEY		0.001		75.5		15340		Dallas
US-TX		SKALSKI		0.001		75.5		15341		Dallas
US-TX		SISON		0.001		75.501		15342		Houston
US-TX		SIPPEL		0.001		75.502		15343		Houston
US-TX		SINQUEFIELD		0.001		75.502		15344		Houston
US-TX		SIN		0.001		75.503		15345		Houston
US-TX		SIEGLE		0.001		75.503		15346		Austin
US-TX		SHER		0.001		75.504		15347		Houston
US-TX		SHARROW		0.001		75.505		15348		Austin
US-TX		SETLIFF		0.001		75.505		15349		Dallas
US-TX		SERA		0.001		75.506		15350		Dallas
US-TX		SELLNER		0.001		75.507		15351		Austin
US-TX		SELIG		0.001		75.507		15352		Austin
US-TX		SEIBOLD		0.001		75.508		15353		Houston
US-TX		SEERY		0.001		75.509		15354		Austin
US-TX		SCRIBER		0.001		75.509		15355		Austin
US-TX		SCHULL		0.001		75.51		15356		Austin
US-TX		SCHRUPP		0.001		75.51		15357		Dallas
US-TX		SCHIPPERS		0.001		75.511		15358		Houston
US-TX		SAY		0.001		75.512		15359		Dallas
US-TX		SAULSBURY		0.001		75.512		15360		Austin
US-TX		SAO		0.001		75.513		15361		Austin
US-TX		SANTILLO		0.001		75.514		15362		Dallas
US-TX		SANOR		0.001		75.514		15363		Austin
US-TX		SANCHO		0.001		75.515		15364		Austin
US-TX		RUFUS		0.001		75.516		15365		Houston
US-TX		RUBALCABA		0.001		75.516		15366		Austin
US-TX		ROOSA		0.001		75.517		15367		Dallas
US-TX		RONK		0.001		75.517		15368		Houston
US-TX		ROBBS		0.001		75.518		15369		Houston
US-TX		ROACHE		0.001		75.519		15370		Dallas
US-TX		RIVER		0.001		75.519		15371		Austin
US-TX		RIEBE		0.001		75.52		15372		Austin
US-TX		REINOSO		0.001		75.521		15373		Dallas
US-TX		QUIN		0.001		75.521		15374		Austin
US-TX		PRUDE		0.001		75.522		15375		Houston
US-TX		PREUSS		0.001		75.523		15376		Houston
US-TX		POTTORFF		0.001		75.523		15377		Dallas
US-TX		PONTIFF		0.001		75.524		15378		Dallas
US-TX		PLOUFFE		0.001		75.524		15379		Houston
US-TX		PICOU		0.001		75.525		15380		Austin
US-TX		PICKLESIMER		0.001		75.526		15381		Austin
US-TX		PETTYJOHN		0.001		75.526		15382		Dallas
US-TX		PETTI		0.001		75.527		15383		Dallas
US-TX		PENALOZA		0.001		75.528		15384		Houston
US-TX		PARMELEE		0.001		75.528		15385		Dallas
US-TX		PARDEE		0.001		75.529		15386		Dallas
US-TX		PALAZZO		0.001		75.529		15387		Houston
US-TX		OVERHOLT		0.001		75.53		15388		Dallas
US-TX		OGAWA		0.001		75.531		15389		Dallas
US-TX		OFARRELL		0.001		75.531		15390		Dallas
US-TX		NOVA		0.001		75.532		15391		Dallas
US-TX		NOLTING		0.001		75.533		15392		Dallas
US-TX		NODA		0.001		75.533		15393		Austin
US-TX		NICOLA		0.001		75.534		15394		Houston
US-TX		NICKSON		0.001		75.535		15395		Dallas
US-TX		NEVITT		0.001		75.535		15396		Dallas
US-TX		NEVEU		0.001		75.536		15397		Houston
US-TX		NAVARRE		0.001		75.536		15398		Dallas
US-TX		NAM		0.001		75.537		15399		Dallas
US-TX		MURROW		0.001		75.538		15400		Austin
US-TX		MUNZ		0.001		75.538		15401		Houston
US-TX		MULLOY		0.001		75.539		15402		Dallas
US-TX		MONZO		0.001		75.54		15403		Houston
US-TX		MILLIMAN		0.001		75.54		15404		Dallas
US-TX		METIVIER		0.001		75.541		15405		Houston
US-TX		MERLINO		0.001		75.542		15406		Dallas
US-TX		MCPETERS		0.001		75.542		15407		Houston
US-TX		MCKISSACK		0.001		75.543		15408		Houston
US-TX		MCKEEN		0.001		75.543		15409		Dallas
US-TX		MCGURK		0.001		75.544		15410		Austin
US-TX		MCFEE		0.001		75.545		15411		Houston
US-TX		MCFARREN		0.001		75.545		15412		Dallas
US-TX		MCELWEE		0.001		75.546		15413		Austin
US-TX		MCEACHIN		0.001		75.547		15414		Houston
US-TX		MCDONAGH		0.001		75.547		15415		Austin
US-TX		MCCARVILLE		0.001		75.548		15416		Austin
US-TX		MAYHALL		0.001		75.549		15417		Houston
US-TX		MATTOON		0.001		75.549		15418		Houston
US-TX		MARTELLO		0.001		75.55		15419		Houston
US-TX		MARCONI		0.001		75.55		15420		Austin
US-TX		MARBURY		0.001		75.551		15421		Dallas
US-TX		MAO		0.001		75.552		15422		Houston
US-TX		MANZELLA		0.001		75.552		15423		Austin
US-TX		MALY		0.001		75.553		15424		Austin
US-TX		MALEC		0.001		75.554		15425		Austin
US-TX		MAITLAND		0.001		75.554		15426		Austin
US-TX		MAHEU		0.001		75.555		15427		Austin
US-TX		MACLENNAN		0.001		75.556		15428		Dallas
US-TX		LYKE		0.001		75.556		15429		Austin
US-TX		LUERA		0.001		75.557		15430		Houston
US-TX		LOYOLA		0.001		75.557		15431		Houston
US-TX		LOWENSTEIN		0.001		75.558		15432		Austin
US-TX		LOSH		0.001		75.559		15433		Houston
US-TX		LOPICCOLO		0.001		75.559		15434		Austin
US-TX		LONGACRE		0.001		75.56		15435		Austin
US-TX		LOMAN		0.001		75.561		15436		Dallas
US-TX		LODEN		0.001		75.561		15437		Dallas
US-TX		LOAIZA		0.001		75.562		15438		Austin
US-TX		LIEBER		0.001		75.563		15439		Houston
US-TX		LIBBEY		0.001		75.563		15440		Dallas
US-TX		LENHARDT		0.001		75.564		15441		Austin
US-TX		LEFEBRE		0.001		75.564		15442		Dallas
US-TX		LAUTERBACH		0.001		75.565		15443		Dallas
US-TX		LAURITSEN		0.001		75.566		15444		Dallas
US-TX		LASS		0.001		75.566		15445		Houston
US-TX		LAROCCO		0.001		75.567		15446		Austin
US-TX		LARIMER		0.001		75.568		15447		Austin
US-TX		LANSFORD		0.001		75.568		15448		Austin
US-TX		LANCLOS		0.001		75.569		15449		Houston
US-TX		LAMAY		0.001		75.57		15450		Austin
US-TX		LAL		0.001		75.57		15451		Dallas
US-TX		KULIKOWSKI		0.001		75.571		15452		Houston
US-TX		KRIEBEL		0.001		75.571		15453		Austin
US-TX		KOSINSKI		0.001		75.572		15454		Austin
US-TX		KLEINMAN		0.001		75.573		15455		Austin
US-TX		KLEINER		0.001		75.573		15456		Austin
US-TX		KLECKNER		0.001		75.574		15457		Dallas
US-TX		KISTNER		0.001		75.575		15458		Houston
US-TX		KISSNER		0.001		75.575		15459		Austin
US-TX		KISSELL		0.001		75.576		15460		Austin
US-TX		KILROY		0.001		75.577		15461		Houston
US-TX		KENNA		0.001		75.577		15462		Austin
US-TX		KEISLER		0.001		75.578		15463		Austin
US-TX		KEEBLE		0.001		75.578		15464		Austin
US-TX		KEANEY		0.001		75.579		15465		Dallas
US-TX		KALE		0.001		75.58		15466		Austin
US-TX		JOLY		0.001		75.58		15467		Austin
US-TX		JIMISON		0.001		75.581		15468		Dallas
US-TX		JEANS		0.001		75.582		15469		Austin
US-TX		IKNER		0.001		75.582		15470		Austin
US-TX		HURSEY		0.001		75.583		15471		Dallas
US-TX		HRUSKA		0.001		75.584		15472		Houston
US-TX		HOVE		0.001		75.584		15473		Dallas
US-TX		HOU		0.001		75.585		15474		Austin
US-TX		HOST		0.001		75.585		15475		Dallas
US-TX		HOSKING		0.001		75.586		15476		Austin
US-TX		HOOSE		0.001		75.587		15477		Dallas
US-TX		HOLLE		0.001		75.587		15478		Houston
US-TX		HOEPPNER		0.001		75.588		15479		Houston
US-TX		HITTLE		0.001		75.589		15480		Austin
